,SalesID,Product Name,Product Category,Sales Date,Sales Amount,Quantity Sold,Region,Customer ID,Customer Segment,SalesRep ID,Discount Applied,Cost Of Goods Sold,Sales Channel,Inventory Status,Return Status,Customer Feedback,Customer assessment of Sales Rep,Sentiment,Total Amount
785,786,Portable Battery Pack,Electronics,2023-04-05,30.0,5.0,Asia Pacific,CUST1069,Retail,REP007,0.1,25,Marketplace,Low Stock,Returned,Fantastic experience,Positive,Positive,150.0
786,787,Lip Balm,Health & Beauty,2024-07-28,7.0,1.0,Asia Pacific,CUST1053,Wholesale,REP009,0.05,5,Online Direct,In Stock,Pending Return,Won't buy again,Negative,Negative,7.0
787,788,Science Fiction,Books & Media,2024-07-28,25.0,5.0,Asia Pacific,CUST1073,Online Direct,REP008,0.05,20,Online Direct,In Stock,Pending Return,Won't buy again,Neutral,Negative,125.0
788,789,Trench Coat,Fashion,2023-01-12,100.0,1.0,Middle East & Africa,CUST1027,Retail,REP005,0.0,70,Wholesale,Out of Stock,Pending Return,Very fast service,Neutral,Positive,100.0
789,790,Tent,Sports & Outdoors,2024-07-22,130.0,5.0,Middle East & Africa,CUST1074,Wholesale,REP007,0.05,100,Retail,In Stock,Returned,Great product,Positive,Positive,650.0
790,791,Smartwatch,Electronics,2024-03-01,100.0,4.0,Europe,CUST1055,Online Direct,REP009,0.05,70,Online Direct,In Stock,No Return,Will return,Negative,Negative,400.0
791,792,Facial Serum,Health & Beauty,2023-04-26,30.0,1.0,Middle East & Africa,CUST1065,Retail,REP002,0.0,20,Online Direct,In Stock,Returned,Returning this item,Positive,Negative,30.0
792,793,Anthology,Books & Media,2023-04-26,20.0,1.0,Middle East & Africa,CUST1074,Wholesale,REP005,0.1,15,Online Direct,In Stock,Returned,Returning this item,Negative,Negative,20.0
793,794,Blazer,Fashion,2024-05-27,80.0,1.0,Middle East & Africa,CUST1018,Online Direct,REP006,0.05,60,Marketplace,In Stock,Pending Return,Do not recommend,Positive,Negative,80.0
794,795,Backpack,Sports & Outdoors,2024-05-07,35.0,5.0,North America,CUST1018,Retail,REP004,0.0,25,Online Direct,In Stock,Pending Return,Very satisfied,Positive,Positive,175.0
795,796,Digital Camera,Electronics,2023-06-11,250.0,3.0,Latin America,CUST1012,Wholesale,REP005,0.0,200,Wholesale,Low Stock,Pending Return,Won't buy again,Neutral,Negative,750.0
796,797,Face Cream,Health & Beauty,2023-05-14,30.0,5.0,North America,CUST1013,Online Direct,REP008,0.0,20,Retail,In Stock,No Return,Top notch,Positive,Positive,150.0
797,798,Mystery Novel,Books & Media,2023-05-14,20.0,1.0,North America,CUST1075,Retail,REP003,0.05,15,Retail,In Stock,No Return,Top notch,Negative,Positive,20.0
798,799,Casual Jacket,Fashion,2024-01-17,50.0,4.0,Latin America,CUST1018,Wholesale,REP004,0.0,40,Retail,In Stock,Returned,Nice experience,Neutral,Negative,200.0
799,800,Fishing Tackle,Sports & Outdoors,2024-02-21,40.0,1.0,Europe,CUST1032,Online Direct,REP002,0.0,30,Retail,Out of Stock,No Return,Not worth the money,Neutral,Negative,40.0
800,801,Laptop Bag,Electronics,2024-06-13,40.0,4.0,Middle East & Africa,CUST1021,Retail,REP005,0.0,30,Wholesale,In Stock,Pending Return,Returning this item,Positive,Negative,160.0
801,802,Shaving Cream,Health & Beauty,2024-02-22,15.0,2.0,Middle East & Africa,CUST1012,Wholesale,REP004,0.0,10,Retail,Out of Stock,Returned,Mislabelled,Negative,Negative,30.0
802,803,True Crime Book,Books & Media,2024-02-22,20.0,1.0,Middle East & Africa,CUST1076,Online Direct,REP004,0.05,15,Retail,Out of Stock,Returned,Mislabelled,Positive,Negative,20.0
803,804,Summer Dress,Fashion,2023-07-11,50.0,1.0,North America,CUST1017,Retail,REP006,0.0,40,Retail,Out of Stock,Pending Return,Great product,Negative,Positive,50.0
804,805,Wall Art,Home Décor,2024-06-10,40.0,5.0,Europe,CUST1073,Wholesale,REP010,0.0,30,Marketplace,In Stock,Pending Return,Damaged on arrival,Positive,Negative,200.0
805,806,Camping Tent,Sports & Outdoors,2023-03-05,130.0,3.0,Europe,CUST1064,Online Direct,REP006,0.05,100,Wholesale,Low Stock,No Return,Excellent quality,Positive,Positive,390.0
806,807,Wireless Earbuds,Electronics,2024-06-19,70.0,4.0,North America,CUST1099,Retail,REP004,0.0,50,Online Direct,In Stock,Pending Return,Top notch,Neutral,Positive,280.0
807,808,Facial Cleanser,Health & Beauty,2023-10-15,30.0,5.0,Latin America,CUST1050,Wholesale,REP008,0.1,20,Online Direct,Low Stock,Returned,Very fast service,Positive,Positive,150.0
808,809,Travel Journal,Books & Media,2023-10-15,20.0,5.0,Latin America,CUST1077,Online Direct,REP009,0.1,15,Online Direct,Low Stock,Returned,Very fast service,Negative,Positive,100.0
809,810,Wool Sweater,Fashion,2023-09-12,80.0,3.0,Asia Pacific,CUST1078,Retail,REP008,0.05,60,Online Direct,Out of Stock,Returned,Very satisfied,Neutral,Positive,240.0
810,811,Ice Cream Maker,Sports & Outdoors,2024-07-19,70.0,5.0,Middle East & Africa,CUST1041,Wholesale,REP010,0.0,50,Wholesale,In Stock,Pending Return,Could be better,Neutral,Negative,350.0
811,812,Action Camera,Electronics,2023-06-18,250.0,1.0,Europe,CUST1099,Online Direct,REP001,0.05,200,Wholesale,In Stock,Returned,Mislabelled,Positive,Negative,250.0
812,813,Shampoo & Conditioner Set,Health & Beauty,2023-01-05,25.0,4.0,Latin America,CUST1002,Retail,REP005,0.0,15,Online Direct,Low Stock,Returned,Do not recommend,Negative,Negative,100.0
813,814,Self-Help Book,Books & Media,2023-01-05,25.0,2.0,Latin America,CUST1078,Wholesale,REP002,0.1,18,Online Direct,Low Stock,Returned,Do not recommend,Positive,Negative,50.0
814,815,Blazer,Fashion,2023-02-20,80.0,2.0,Asia Pacific,CUST1005,Online Direct,REP008,0.0,60,Wholesale,Low Stock,No Return,Not worth the money,Negative,Negative,160.0
815,816,Ski Equipment,Sports & Outdoors,2023-08-07,200.0,4.0,Europe,CUST1049,Retail,REP004,0.0,150,Wholesale,In Stock,No Return,Fast delivery,Positive,Positive,800.0
816,817,External Hard Drive,Electronics,2024-03-03,80.0,3.0,Asia Pacific,CUST1002,Wholesale,REP005,0.0,60,Retail,In Stock,Pending Return,Very fast service,Positive,Positive,240.0
817,818,Hair Mask,Health & Beauty,2023-02-18,15.0,1.0,North America,CUST1076,Online Direct,REP007,0.0,10,Wholesale,Low Stock,Returned,Nice experience,Neutral,Negative,15.0
818,819,Mystery Novel,Books & Media,2023-02-18,20.0,2.0,North America,CUST1079,Retail,REP001,0.1,15,Wholesale,Low Stock,Returned,Nice experience,Positive,Negative,40.0
819,820,Denim Jacket,Fashion,2024-02-02,80.0,2.0,Latin America,CUST1057,Wholesale,REP007,0.05,60,Online Direct,Low Stock,Pending Return,Excellent quality,Negative,Positive,160.0
820,821,Ski Boots,Sports & Outdoors,2023-04-02,130.0,5.0,Asia Pacific,CUST1048,Online Direct,REP002,0.0,100,Wholesale,Low Stock,No Return,Terrible support,Neutral,Negative,650.0
821,822,Power Bank,Electronics,2024-06-19,30.0,3.0,Middle East & Africa,CUST1096,Retail,REP002,0.0,20,Retail,Low Stock,No Return,Do not recommend,Neutral,Negative,90.0
822,823,Facial Moisturizer,Health & Beauty,2024-04-24,30.0,3.0,North America,CUST1074,Wholesale,REP005,0.05,25,Wholesale,In Stock,Pending Return,Great product,Positive,Positive,90.0
823,824,Fiction Novel,Books & Media,2024-04-24,20.0,1.0,North America,CUST1080,Online Direct,REP006,0.0,15,Wholesale,In Stock,Pending Return,Great product,Negative,Positive,20.0
824,825,Sweater Dress,Fashion,2023-02-11,70.0,5.0,Latin America,CUST1044,Retail,REP007,0.0,50,Wholesale,In Stock,Pending Return,Could be better,Positive,Negative,350.0
825,826,Food Processor,Home Appliances,2024-08-13,120.0,2.0,Middle East & Africa,CUST1043,Wholesale,REP004,0.0,100,Marketplace,Low Stock,Pending Return,Exceeds expectations,Negative,Positive,240.0
826,827,Snowshoes,Sports & Outdoors,2023-03-10,90.0,3.0,Europe,CUST1017,Online Direct,REP001,0.0,70,Retail,Low Stock,Returned,I love it,Positive,Positive,270.0
827,828,Webcam,Electronics,2023-01-30,40.0,5.0,Europe,CUST1078,Retail,REP008,0.0,30,Marketplace,In Stock,Returned,Nice experience,Positive,Negative,200.0
828,829,Lip Gloss,Health & Beauty,2023-07-06,12.0,3.0,North America,CUST1098,Wholesale,REP005,0.0,10,Retail,Out of Stock,Pending Return,Very satisfied,Neutral,Positive,36.0
829,830,Romance Novel,Books & Media,2023-07-06,20.0,3.0,North America,CUST1081,Online Direct,REP006,0.0,15,Retail,Out of Stock,Pending Return,Very satisfied,Positive,Positive,60.0
830,831,Jumpsuit,Fashion,2024-07-17,70.0,1.0,Europe,CUST1015,Retail,REP005,0.1,50,Wholesale,Low Stock,Pending Return,Fast delivery,Negative,Positive,70.0
831,832,Throw Pillow,Home Décor,2023-03-11,25.0,3.0,Latin America,CUST1069,Wholesale,REP001,0.0,20,Marketplace,In Stock,No Return,Good value for money,Neutral,Positive,75.0
832,833,Baseball Glove,Sports & Outdoors,2023-11-30,30.0,4.0,Middle East & Africa,CUST1073,Online Direct,REP001,0.0,25,Marketplace,Low Stock,No Return,Would buy again,Neutral,Positive,120.0
833,834,Digital Camera,Electronics,2023-03-12,250.0,3.0,Europe,CUST1055,Retail,REP009,0.0,200,Online Direct,In Stock,Returned,Great product,Positive,Positive,750.0
834,835,Facial Serum,Health & Beauty,2023-06-30,30.0,3.0,North America,CUST1073,Wholesale,REP004,0.05,20,Wholesale,Out of Stock,Returned,Not worth the money,Negative,Negative,90.0
835,836,Mystery Novel,Books & Media,2023-06-30,20.0,1.0,North America,CUST1082,Online Direct,REP007,0.05,15,Wholesale,Out of Stock,Returned,Not worth the money,Positive,Negative,20.0
836,837,Sweater Dress,Fashion,2024-08-26,70.0,2.0,Europe,CUST1032,Retail,REP005,0.0,50,Online Direct,In Stock,Returned,Terrible support,Negative,Negative,140.0
837,838,Treadmill,Sports & Outdoors,2024-07-01,400.0,2.0,Latin America,CUST1076,Wholesale,REP001,0.05,300,Online Direct,Low Stock,Pending Return,Not recommended,Positive,Negative,800.0
838,839,Bluetooth Speaker,Electronics,2023-05-11,70.0,3.0,Europe,CUST1001,Online Direct,REP005,0.0,50,Wholesale,In Stock,Returned,Very satisfied,Positive,Positive,210.0
839,840,Bathrobe,Health & Beauty,2023-07-22,50.0,4.0,North America,CUST1041,Retail,REP009,0.0,40,Marketplace,Out of Stock,No Return,Excellent quality,Neutral,Positive,200.0
840,841,Science Fiction,Books & Media,2023-07-22,30.0,3.0,North America,CUST1083,Wholesale,REP007,0.1,20,Marketplace,Out of Stock,No Return,Excellent quality,Positive,Positive,90.0
841,842,Denim Jacket,Fashion,2023-06-06,80.0,4.0,North America,CUST1082,Online Direct,REP007,0.05,60,Wholesale,In Stock,Pending Return,I love it,Negative,Positive,320.0
842,843,Ski Boots,Sports & Outdoors,2023-12-27,130.0,2.0,Latin America,CUST1010,Retail,REP007,0.0,100,Retail,Low Stock,Pending Return,Too expensive,Neutral,Negative,260.0
843,844,Power Bank,Electronics,2023-05-30,30.0,5.0,Latin America,CUST1018,Wholesale,REP007,0.0,20,Online Direct,Low Stock,Returned,Not worth the money,Neutral,Negative,150.0
844,845,Facial Moisturizer,Health & Beauty,2024-04-10,30.0,5.0,Europe,CUST1041,Online Direct,REP005,0.05,25,Retail,Low Stock,Returned,Could be better,Positive,Negative,150.0
845,846,Fiction Novel,Books & Media,2024-04-10,20.0,1.0,Europe,CUST1084,Retail,REP010,0.0,15,Retail,Low Stock,Returned,Could be better,Negative,Negative,20.0
846,847,Sweater Dress,Fashion,2023-06-11,70.0,5.0,Asia Pacific,CUST1084,Wholesale,REP009,0.0,50,Wholesale,Low Stock,Pending Return,Would buy again,Positive,Positive,350.0
847,848,Food Processor,Home Appliances,2023-11-18,120.0,5.0,Latin America,CUST1084,Online Direct,REP009,0.0,100,Wholesale,Out of Stock,Returned,Damaged on arrival,Negative,Negative,600.0
848,849,Snowshoes,Sports & Outdoors,2024-06-29,90.0,1.0,Asia Pacific,CUST1088,Retail,REP003,0.0,70,Online Direct,Out of Stock,Returned,Quick shipping,Positive,Positive,90.0
849,850,Webcam,Electronics,2024-03-28,40.0,4.0,Europe,CUST1029,Wholesale,REP006,0.0,30,Marketplace,Low Stock,No Return,Excellent quality,Positive,Positive,160.0
850,851,Lip Gloss,Health & Beauty,2023-12-29,12.0,5.0,Asia Pacific,CUST1090,Online Direct,REP007,0.0,10,Online Direct,Out of Stock,Pending Return,Fast delivery,Neutral,Positive,60.0
851,852,Romance Novel,Books & Media,2023-12-29,20.0,2.0,Asia Pacific,CUST1085,Retail,REP004,0.0,15,Online Direct,Out of Stock,Pending Return,Fast delivery,Positive,Positive,40.0
852,853,Jumpsuit,Fashion,2023-03-05,70.0,2.0,Latin America,CUST1083,Wholesale,REP008,0.1,50,Marketplace,Out of Stock,Returned,Not recommended,Negative,Negative,140.0
853,854,Throw Pillow,Home Décor,2023-08-13,25.0,1.0,North America,CUST1040,Online Direct,REP010,0.0,20,Marketplace,Out of Stock,Returned,Will shop again,Neutral,Positive,25.0
854,855,Baseball Glove,Sports & Outdoors,2024-06-01,30.0,2.0,Middle East & Africa,CUST1063,Retail,REP003,0.0,25,Marketplace,Out of Stock,No Return,Satisfied with my purchase,Neutral,Positive,60.0
855,856,Digital Camera,Electronics,2023-12-03,250.0,1.0,Europe,CUST1038,Wholesale,REP003,0.0,200,Retail,In Stock,No Return,Could be better,Positive,Negative,250.0
856,857,Facial Serum,Health & Beauty,2024-04-19,30.0,2.0,North America,CUST1035,Online Direct,REP010,0.05,20,Retail,Low Stock,No Return,Terrible support,Negative,Negative,60.0
857,858,Mystery Novel,Books & Media,2024-04-19,20.0,2.0,North America,CUST1086,Retail,REP003,0.05,15,Retail,Low Stock,No Return,Terrible support,Positive,Negative,40.0
858,859,Sweater Dress,Fashion,2023-07-14,70.0,4.0,Middle East & Africa,CUST1008,Wholesale,REP009,0.0,50,Wholesale,Low Stock,No Return,Too expensive,Negative,Negative,280.0
859,860,Treadmill,Sports & Outdoors,2024-07-28,400.0,2.0,Latin America,CUST1024,Online Direct,REP008,0.05,300,Retail,Low Stock,Pending Return,Poor packaging,Positive,Negative,800.0
860,861,Bluetooth Speaker,Electronics,2023-03-13,70.0,4.0,North America,CUST1073,Retail,REP006,0.0,50,Retail,Low Stock,Returned,Fast delivery,Positive,Positive,280.0
861,862,Bathrobe,Health & Beauty,2023-04-06,50.0,5.0,Latin America,CUST1048,Wholesale,REP002,0.0,40,Online Direct,Out of Stock,Pending Return,I love it,Neutral,Positive,250.0
862,863,Science Fiction,Books & Media,2023-04-06,30.0,5.0,Latin America,CUST1087,Online Direct,REP003,0.1,20,Online Direct,Out of Stock,Pending Return,I love it,Positive,Positive,150.0
863,864,Denim Jacket,Fashion,2023-08-22,80.0,3.0,Latin America,CUST1033,Retail,REP004,0.05,60,Retail,In Stock,No Return,Quick shipping,Negative,Positive,240.0
864,865,Ski Boots,Sports & Outdoors,2023-08-31,130.0,3.0,Middle East & Africa,CUST1025,Online Direct,REP004,0.0,100,Marketplace,Out of Stock,No Return,Exceeds expectations,Neutral,Positive,390.0
865,866,Power Bank,Electronics,2024-07-24,30.0,5.0,Middle East & Africa,CUST1066,Retail,REP003,0.0,20,Retail,Low Stock,Pending Return,Terrible support,Neutral,Negative,150.0
866,867,Facial Moisturizer,Health & Beauty,2023-10-01,30.0,3.0,Europe,CUST1004,Wholesale,REP009,0.05,25,Retail,Out of Stock,Returned,Would buy again,Positive,Positive,90.0
867,868,Fiction Novel,Books & Media,2023-10-01,20.0,5.0,Europe,CUST1088,Retail,REP006,0.0,15,Retail,Out of Stock,Returned,Would buy again,Negative,Positive,100.0
868,869,Sweater Dress,Fashion,2023-09-08,70.0,1.0,North America,CUST1004,Wholesale,REP001,0.0,50,Retail,Low Stock,Returned,Satisfied with my purchase,Positive,Positive,70.0
869,870,Food Processor,Home Appliances,2023-11-19,120.0,4.0,Middle East & Africa,CUST1072,Online Direct,REP007,0.0,100,Online Direct,Out of Stock,No Return,Good value for money,Negative,Positive,480.0
870,871,Snowshoes,Sports & Outdoors,2023-10-21,90.0,1.0,Asia Pacific,CUST1002,Retail,REP004,0.0,70,Wholesale,Out of Stock,No Return,Damaged on arrival,Positive,Negative,90.0
871,872,Webcam,Electronics,2023-04-16,40.0,1.0,Latin America,CUST1094,Wholesale,REP004,0.0,30,Retail,Out of Stock,Pending Return,I love it,Positive,Positive,40.0
872,873,Lip Gloss,Health & Beauty,2023-02-22,12.0,4.0,North America,CUST1065,Online Direct,REP003,0.0,10,Wholesale,Low Stock,Pending Return,Not recommended,Neutral,Negative,48.0
873,874,Romance Novel,Books & Media,2023-02-22,20.0,3.0,North America,CUST1089,Retail,REP001,0.0,15,Wholesale,Low Stock,Pending Return,Not recommended,Positive,Negative,60.0
874,875,Jumpsuit,Fashion,2024-08-29,70.0,4.0,Latin America,CUST1019,Wholesale,REP004,0.1,50,Wholesale,In Stock,Pending Return,Poor packaging,Negative,Negative,280.0
875,876,Throw Pillow,Home Décor,2023-10-28,25.0,2.0,North America,CUST1088,Retail,REP007,0.0,20,Marketplace,In Stock,Pending Return,Delays in delivery,Neutral,Negative,50.0
876,877,Baseball Glove,Sports & Outdoors,2023-02-05,30.0,2.0,Latin America,CUST1072,Online Direct,REP010,0.0,25,Wholesale,Out of Stock,Returned,Good value for money,Neutral,Positive,60.0
877,878,Digital Camera,Electronics,2024-06-15,250.0,1.0,North America,CUST1048,Wholesale,REP002,0.0,200,Marketplace,In Stock,No Return,Would buy again,Positive,Positive,250.0
878,879,Facial Serum,Health & Beauty,2024-05-02,30.0,5.0,Latin America,CUST1098,Retail,REP010,0.05,20,Wholesale,Out of Stock,Pending Return,Too expensive,Negative,Negative,150.0
879,880,Mystery Novel,Books & Media,2024-05-02,20.0,4.0,Latin America,CUST1090,Online Direct,REP010,0.05,15,Wholesale,Out of Stock,Pending Return,Too expensive,Positive,Negative,80.0
880,881,Sweater Dress,Fashion,2024-08-22,70.0,3.0,Europe,CUST1002,Wholesale,REP001,0.0,50,Marketplace,In Stock,Returned,Exceeds expectations,Negative,Positive,210.0
881,882,Treadmill,Sports & Outdoors,2023-08-02,400.0,5.0,Europe,CUST1091,Retail,REP007,0.05,300,Wholesale,Low Stock,Pending Return,Will shop again,Positive,Positive,2000.0
882,883,Bluetooth Speaker,Electronics,2023-08-11,70.0,4.0,Europe,CUST1035,Online Direct,REP005,0.0,50,Online Direct,Low Stock,Pending Return,Not recommended,Positive,Negative,280.0
883,884,Bathrobe,Health & Beauty,2024-03-17,50.0,4.0,Asia Pacific,CUST1084,Retail,REP008,0.0,40,Online Direct,In Stock,Returned,Quick shipping,Neutral,Positive,200.0
884,885,Science Fiction,Books & Media,2024-03-17,30.0,2.0,Asia Pacific,CUST1091,Wholesale,REP001,0.1,20,Online Direct,In Stock,Returned,Quick shipping,Positive,Positive,60.0
885,886,Denim Jacket,Fashion,2024-02-18,80.0,4.0,Latin America,CUST1067,Retail,REP005,0.05,60,Marketplace,In Stock,Returned,Damaged on arrival,Negative,Negative,320.0
886,887,Ski Boots,Sports & Outdoors,2024-04-05,130.0,2.0,Latin America,CUST1067,Online Direct,REP008,0.0,100,Retail,Out of Stock,Returned,Delays in delivery,Neutral,Negative,260.0
887,888,Power Bank,Electronics,2023-05-08,30.0,4.0,North America,CUST1093,Retail,REP004,0.0,20,Wholesale,Out of Stock,Returned,Too expensive,Neutral,Negative,120.0
888,889,Facial Moisturizer,Health & Beauty,2024-06-30,30.0,3.0,North America,CUST1035,Wholesale,REP007,0.05,25,Marketplace,Low Stock,Returned,Satisfied with my purchase,Positive,Positive,90.0
889,890,Fiction Novel,Books & Media,2024-06-30,20.0,5.0,North America,CUST1092,Retail,REP010,0.0,15,Marketplace,Low Stock,Returned,Satisfied with my purchase,Negative,Positive,100.0
890,891,Sweater Dress,Fashion,2023-04-02,70.0,5.0,Asia Pacific,CUST1001,Retail,REP003,0.0,50,Retail,In Stock,Pending Return,Good value for money,Positive,Positive,350.0
891,892,Food Processor,Home Appliances,2024-02-17,120.0,3.0,North America,CUST1093,Wholesale,REP003,0.0,100,Wholesale,Low Stock,No Return,Will shop again,Negative,Positive,360.0
892,893,Snowshoes,Sports & Outdoors,2024-02-12,90.0,2.0,Latin America,CUST1066,Subscription,REP002,0.0,70,Retail,Low Stock,Returned,Not as described,Positive,Negative,180.0
893,894,Webcam,Electronics,2024-01-14,40.0,3.0,North America,CUST1092,Retail,REP008,0.0,30,Online Direct,Low Stock,No Return,Quick shipping,Positive,Positive,120.0
894,895,Lip Gloss,Health & Beauty,2024-08-26,12.0,1.0,North America,CUST1058,Retail,REP003,0.0,10,Wholesale,Low Stock,Returned,Poor packaging,Neutral,Negative,12.0
895,896,Romance Novel,Books & Media,2024-08-26,20.0,2.0,North America,CUST1093,Online Direct,REP010,0.0,15,Wholesale,Low Stock,Returned,Poor packaging,Positive,Negative,40.0
896,897,Jumpsuit,Fashion,2023-05-06,70.0,2.0,North America,CUST1065,Wholesale,REP005,0.1,50,Online Direct,Low Stock,Pending Return,Will shop again,Negative,Positive,140.0
